#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
192427,12.63,10.63,7.56,19.37,19.56,19.81,17.94,18.25
192539,12.56,10.38,7.81,19.19,19.56,19.81,17.94,18.25
192651,12.56,10.38,7.81,19.19,19.56,19.81,17.94,18.25
192763,12.56,10.38,7.81,19.19,19.31,19.81,17.94,18.25
192875,12.56,10.63,7.81,19.19,19.31,19.81,17.62,18.25
192988,12.56,10.63,7.81,19.19,19.31,19.62,17.62,18.25
193100,12.56,10.63,7.81,19.19,19.31,19.62,17.62,18.25
193212,12.56,10.38,7.75,19.19,19.31,19.62,17.94,18.19
193325,12.56,10.38,7.75,19.19,19.31,19.87,17.94,18.19
193436,12.56,10.38,7.75,19.19,19.31,19.87,17.94,18.19
193549,12.56,10.38,7.75,19.44,19.31,19.87,17.87,18.25
193660,12.31,10.31,7.75,19.44,19.31,19.81,17.87,18.25
193773,12.31,10.31,7.75,19.44,19.31,19.81,17.87,18.25
193885,12.31,10.31,7.75,19.44,19.31,19.81,17.75,18.25
193997,12.50,10.31,7.75,19.44,19.31,19.87,17.75,18.25
194109,12.50,10.31,7.75,19.44,19.31,19.87,17.75,18.25
194222,12.50,10.31,7.75,19.44,19.31,19.87,18.19,18.25
194334,12.50,10.31,7.75,19.19,19.31,19.62,18.19,18.19
194446,12.50,10.31,7.75,19.19,19.31,19.62,18.19,18.19
194558,12.50,10.31,7.75,19.19,19.56,19.62,17.62,18.19
194670,12.50,10.31,7.75,19.44,19.56,19.62,17.62,18.25
194783,12.50,10.31,7.75,19.44,19.56,19.62,17.62,18.25
194894,12.50,10.31,7.50,19.44,19.31,19.62,17.62,18.25
195007,12.25,10.31,7.50,19.44,19.31,19.62,17.56,18.25
195119,12.25,10.56,7.50,19.44,19.31,19.87,17.56,18.25
195231,12.25,10.56,7.44,19.44,19.31,19.87,17.56,18.25
195343,12.25,10.56,7.44,19.19,19.31,19.87,17.62,18.25
195456,12.50,10.31,7.44,19.19,19.31,19.94,17.62,18.25
195567,12.50,10.31,7.44,19.19,19.31,19.94,17.62,18.25
195680,12.50,10.31,7.44,19.19,19.31,19.94,17.81,18.25
