#!,Workbook:,Custom,Custom,,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,,
37849,12,11.44,11,57.06,32.06,20.25,19.19
37961,12,11.44,11,57.06,32.06,20.25,19.19
38073,12,11.44,11,56.88,32.06,20.25,19.12
38185,12,11.44,11,56.88,32.06,20.25,19.12
38297,12,11.44,10.75,56.88,31.81,20.19,19.12
38410,12,11.44,10.75,56.88,31.81,20.19,19.12
38521,12,11.75,10.75,56.88,31.81,20.19,19.19
38634,12,11.75,10.75,56.88,31.81,20.19,19.19
38746,12,11.75,10.75,56.88,31.81,20.19,19.19
38858,12,11.75,10.75,56.88,31.81,20.19,19.19
38970,12,11.75,10.75,56.88,31.81,20.19,19.19
39083,12,11.75,11,56.88,31.81,20.19,19.19
39194,12,11.75,11,56.88,31.81,20.19,19.25
39307,12,11.75,11,56.88,31.81,20.19,19.25
39418,12,11.75,10.75,56.88,31.81,20.25,19.25
39531,12.25,11.75,10.75,56.88,31.81,20.25,19.31
39643,12.25,11.44,10.75,56.88,31.81,20.25,19.31
39755,12.25,11.44,11,56.88,31.81,20.25,19.31
39868,12,11.44,11,56.88,31.81,20.25,19.25
39980,12,11.44,11,56.88,31.81,20.25,19.25
40092,12,11.44,11,56.88,31.81,20.19,19.25
40204,12,11.44,11,56.88,31.81,20.19,19.12
40316,12,11.5,11,56.88,31.81,20.19,19.12
40428,12,11.5,10.75,56.88,31.81,20.19,19.12
40541,12,11.5,10.75,56.88,31.81,20.19,19.12
40652,12,11.44,10.75,56.88,31.81,20.19,19.31
40765,12,11.44,10.69,56.88,31.81,20.19,19.31
40877,12,11.44,10.69,56.88,31.81,20.19,19.31
40989,12,11.44,10.69,56.88,32.06,20.19,19.44
41101,12,11.44,10.75,56.88,32.06,20.25,19.44
41213,12,11.44,10.75,56.88,32.06,20.25,19.44
41325,12,11.44,10.75,56.88,32.06,20.25,19.12
41438,12,11.44,11,56.88,31.81,20.5,19.12
41549,12,11.44,11,56.88,31.81,20.5,19.12
41662,12,11.44,11,56.88,31.81,20.5,19.25
41774,12,11.44,11,56.88,31.81,20.5,19.25
41886,12,11.44,11,56.88,31.81,20.25,19.25
41999,12,11.44,11,56.88,31.81,20.25,19.06
42110,12,11.75,10.75,56.88,31.81,20.25,19.06
42223,12,11.75,10.75,56.88,31.81,20.25,19.06
42335,12,11.75,10.75,56.88,31.81,20.25,19.5
42447,12,11.44,10.75,56.88,31.81,20.25,19.5
42559,12,44,10.75,56.88,31.81,20.5,19.5
42672,12,11.44,10.75,56.88,31.81,20.5,19.5
42783,12,11.44,10.75,57.06,31.87,20.5,19.06
42896,12,11.75,10.75,57.06,31.87,20.5,19.06
43008,12,11.75,10.75,57.06,31.87,20.5,19.06
43120,12,11.75,10.75,57.06,32.06,20.5,19.37
43232,12,11.75,11,56.75,32.06,20.25,19.37
43344,12,11.75,11,56.75,32.06,20.25,19.37
43456,12,11.75,11,56.75,31.81,20.25,19
43569,12,11.44,11,56.69,31.81,20.75,19
43680,12,11.44,11,56.69,31.81,20.75,19
43793,12,11.44,11,56.69,32.13,20.75,19.69
43905,12,11.44,10.94,56.88,32.13,20.75,19.69
44017,12,11.44,10.94,56.88,32.13,20.25,19.69
44129,12,11.44,10.94,56.88,32.13,20.25,19.25
44241,12,11.44,10.69,56.63,32.13,20.25,19.25
44353,12,11.75,10.69,56.63,32.13,20.25,19.25
44466,12,11.75,10.69,56.63,32.13,20.25,19.19
44577,12.001.75,10.75,56.88,31.87,20.25,19.19,19.75
44690,12,11.75,10.75,56.88,31.87,20.25,19.19
44803,12,11.75,10.75,56.88,31.87,20.25,19.06
44914,12,11.75,10.69,56.63,31.81,20.25,19.06
45027,12,11.44,10.69,56.63,31.81,20.25,19.06
45138,12,11.44,10.69,56.63,31.81,20.25,19.06
45251,12,11.44,10.94,56.56,32.06,20.25,19.25
45363,12,11.44,10.94,56.56,32.06,20.25,19.25
45475,12,11.44,10.94,56.56,32.06,20.25,19.25
45587,11.94,11.44,10.75,56.5,32.06,20.25,19.25
45700,11.94,11.75,10.75,56.5,32.06,20.25,19.25
45811,11.94,11.75,10.75,56.5,32.06,20.25,19.25
45924,12,11.75,10.75,56.69,31.81,20.25,19.31
46035,12,11.75,10.69,56.69,31.81,20.19,19.31
46148,12,11.75,10.69,56.69,31.81,20.19,19.31
46260,12,11.75,10.69,56.38,31.81,20.19,19.25
46372,11.94,11.75,10.94,56.38,31.81,20.19,19.25
46484,11.94,11.69,10.94,56.38,31.81,20.19,19.25
46597,11.94,11.69,10.94,56.38,31.81,20.19,19
46708,12,11.69,10.75,56.38,31.81,20.19,19
46821,12,11.44,10.75,56.38,31.81,20.19,19
46934,12,11.44,10.75,56.31,31.81,20.19,19.5
47045,12.25,11.44,10.75,56.31,31.81,20.19,19.5
47158,12.25,11.75,10.75,56.31,31.81,20.19,19.5
47269,12.25,11.75,10.75,56.31,31.81,20.19,19.5
47382,11.94,11.75,10.69,56.31,31.81,20.19,19.06
47494,11.94,11.75,10.69,56.31,31.81,20.19,19.06
47606,11.94,11.75,10.69,56.38,31.81,20.19,19.06
47718,12,11.75,10.94,56.38,31.81,20.19,19.25
47831,12,11.75,10.94,56.38,31.81,20.19,19.25
47942,12,11.75,10.94,56.38,31.81,20.19,19.25
48055,12,11.75,10.69,56.38,31.81,20.19,19.12
48166,11.94,11.75,10.69,56.38,31.81,20.25,19.12
48279,11.94,11.75,10.69,56.44,31.81,20.25,19.12
48392,11.94,11.75,10.69,56.44,31.81,20.25,19.12
48503,12,11.75,10.69,56.44,31.81,20.25,19.12
48616,12,11.75,10.69,56.5,31.81,20.25,19.12
48728,12,11.75,10.69,56.5,31.81,20.25,19.5
48840,11.94,11.75,10.69,56.5,31.81,20.25,19.5
48952,11.94,11.75,10.69,56.56,31.81,20.44,19.5
49064,11.94,11.44,10.94,56.56,32.06,20.44,18.62
49176,12.25,11.44,10.94,56.56,32.06,20.44,18.62
49289,12.25,11.44,10.94,56.56,32.06,20.19,18.62
49400,12.25,11.69,10.94,56.56,31.81,20.19,18.62
49513,11.94,11.69,10.94,56.56,31.81,20.19,19.44
49625,11.94,11.69,10.94,55.44,31.81,20.56,19.44
49737,11.94,11.44,10.94,55.44,31.94,20.56,19.44
49849,12.25,11.44,10.69,55.44,31.94,20.56,19.12
49961,12.25,11.44,10.69,54.75,31.94,20.62,19.12
50074,12.25,11.69,10.69,54.75,31.5,20.62,19.12
50186,12.25,11.69,10.94,54.75,31.5,20.62,19.25
50298,11.94,11.69,10.94,53.5,31.5,20.75,19.25
50410,11.94,11.69,10.94,53.5,31.5,20.75,19.25
50523,11.94,11.75,10.94,53.5,31.5,20.75,18.69
50634,11.94,11.75,10.94,53.5,31.5,20.25,18.69
50747,11.94,11.75,10.94,52.94,31.5,20.25,18.69
50859,11.94,11.44,10.69,52.94,31,20.25,19.56
50971,12.25,11.44,10.69,52.94,31,20.5,19.56
51083,12.25,11.44,10.69,52.44,31,20.5,19.56
51195,12.25,11.69,10.69,52.44,30.87,20.5,18.94
51307,11.94,11.69,10.69,52.44,30.87,20.5,18.94
51420,11.94,11.69,10.69,51.5,30.87,20.56,18.94
51531,11.94,11.69,10.69,51.5,30.5,20.56,18.94
51644,11.94,11.69,10.69,51.5,30.5,20.56,19.25
51756,11.94,11.69,10.69,51.13,30.5,20.56,19.25
51868,11.94,11.69,10.69,51.13,30.37,20.56,19.25
51980,11.94,11.69,10.69,51.13,30.37,20.56,19.12
52092,11.94,11.69,10.69,50.5,30.37,20.56,19.12
52204,11.94,11.69,10.94,50.5,30.31,20.56,19.12
52317,11.94,11.69,10.94,50.5,30.31,20.56,19.25
52429,11.94,11.69,10.94,49.88,30.31,20.81,19.25
52541,11.94,11.69,10.69,49.88,29.87,20.81,19.25
52654,11.94,11.44,10.69,49.88,29.87,20.81,19.25
52765,12.25,11.44,10.69,49.19,29.87,20.56,19.25
52878,12.25,11.44,10.94,49.19,29.69,20.56,19.25
52989,12.25,11.44,10.94,49.19,29.69,20.56,19.44
53102,11.94,11.44,10.94,48.88,29.69,20.56,19.44
53214,11.94,11.44,10.94,48.88,29.62,20.56,19.44
53326,11.94,11.69,10.69,48.88,29.62,20.56,19.25
53438,11.94,11.69,10.69,48.56,29.62,20.56,19.25
53551,11.94,11.69,10.69,48.56,29.19,20.56,19.25
53662,11.94,11.69,10.94,48.56,29.19,20.56,19.06
53775,11.94,11.44,10.94,48,29.19,20.56,19.06
53888,11.94,11.44,10.94,48,29.19,20.56,19.06
53999,11.94,11.44,10.69,48,28.87,20.56,19.06
54112,11.94,11.69,10.69,47.69,28.87,20.56,19.19
54223,11.94,11.69,10.69,47.69,28.87,20.56,19.19
54336,11.94,11.69,10.94,47.69,28.69,20.56,19.19
54448,11.94,11.44,10.94,47.44,28.69,20.56,19
54560,11.94,11.44,10.94,47.44,28.69,20.56,19
54785,11.94,11.44,10.69,47,28.44,20.56,19.37
54896,11.94,11.44,10.69,47,28.44,20.81,19.37
55009,11.94,11.44,10.69,47,28.56,20.81,19.37
55120,11.94,11.44,10.69,46.75,28.56,20.81,19
55233,11.94,11.44,10.69,46.75,28.56,20.5,19
55345,11.94,11.44,10.88,46.75,27.94,20.5,19
55457,11.94,11.44,10.88,46.31,27.94,20.5,19.19
55569,11.94,11.69,10.88,46.31,27.94,20.56,19.19
55682,11.94,11.69,10.69,46.31,28.06,20.56,19.19
55793,11.94,11.69,10.69,46.31,28.06,20.56,19.31
55906,11.94,11.69,10.69,46.31,28.06,20.56,19.31
56018,11.94,11.69,10.94,46.31,27.75,20.56,19.31
56130,11.94,11.69,10.94,46.06,27.75,20.56,19.31
56243,11.94,11.69,10.94,46.06,27.75,20.56,19.5
56354,12.25,11.69,10.94,46.06,27.44,20.56,19.5
56467,12.25,11.69,10.94,46.44,27.44,20.56,19.5
56579,12.25,11.44,10.94,46.44,27.44,20.56,19.12
56691,11.94,11.44,10.94,46.44,27.37,20.56,19.12
